name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
43068,2023-04-10,69,40,54.3,69,37.9,53.7,28.8,41,0,0,0,,0,0,6.9,5.7,72.4,1029.1,24.3,9.9,251.4,21.7,9,10,2023-04-10T07:01:15,2023-04-10T20:04:29,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-11,73.2,38.9,57.8,73.2,38.9,57.8,34.1,45.1,0,0,0,,0,0,19.7,12.9,249.2,1024.6,22.4,9.9,235.1,20.3,9,10,2023-04-11T06:59:43,2023-04-11T20:05:30,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-12,78.8,49,64.5,78.8,47.4,64.4,41.7,45.3,0,0,0,,0,0,23.3,13.9,223.1,1018.3,36.1,9.9,240,20.7,9,10,2023-04-12T06:58:11,2023-04-12T20:06:31,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-04-13,79.4,48.1,65.1,79.4,48.1,65.1,42.7,48.5,0,0,0,,0,0,40.3,9,212,1014.5,13.9,9.8,241,20.8,9,10,2023-04-13T06:56:40,2023-04-13T20:07:32,0.75,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-04-14,73.1,50.9,63,73.1,50.9,63,48,59.5,0,0,0,,0,0,9.2,9.3,152.1,1010.8,76.6,9.8,126.1,10.9,5,10,2023-04-14T06:55:09,2023-04-14T20:08:32,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-15,78,56.3,67.1,78,56.3,67.1,56,69.5,0.002,100,4.17,rain,0,0,22,14.3,219.6,1010.3,65.2,9.9,194.7,16.8,8,10,2023-04-15T06:53:39,2023-04-15T20:09:33,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-16,73.1,48.9,61,73.1,43.5,60.8,51.4,71.1,0.081,100,8.33,rain,0,0,39.4,26.2,228.1,1007,78.4,9.9,76.2,6.6,4,10,2023-04-16T06:52:10,2023-04-16T20:10:34,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-17,47.1,39.2,42.4,41.5,29.1,34.6,34.7,74.4,0.039,100,16.67,rain,0,0,35.3,22.8,244.8,1006.8,99.1,9.4,51.9,4.5,2,10,2023-04-17T06:50:41,2023-04-17T20:11:35,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-18,59,35.8,46,59,28.1,41.7,30.5,56.9,0,0,0,,0,0,27.4,19.3,268.1,1012.4,32.5,9.9,261.6,22.4,9,10,2023-04-18T06:49:13,2023-04-18T20:12:36,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-19,74.9,35.3,55.3,74.9,35.3,54.5,35.6,50.5,0,0,0,,0,0,19.7,9.1,121,1018.1,42.5,9.9,249.4,21.5,9,10,2023-04-19T06:47:46,2023-04-19T20:13:36,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-20,83.9,53.4,69.5,81.5,53.4,69,44.5,44.2,0,0,0,,0,0,28.4,19.3,201.3,1016.6,57.4,9.9,217,18.6,8,10,2023-04-20T06:46:20,2023-04-20T20:14:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-21,74.3,51.4,64.4,74.3,51.4,64.4,49.4,60.8,0.368,100,20.83,rain,0,0,37.8,20.5,241.4,1012.6,78.4,9.2,142.7,12.2,8,10,2023-04-21T06:44:55,2023-04-21T20:15:38,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-22,59.1,44,51.2,59.1,37.3,49.2,42.4,74.7,0.706,100,29.17,rain,0,0,30.5,20.9,279.3,1009.7,92.4,8.7,137.2,11.8,5,10,2023-04-22T06:43:30,2023-04-22T20:16:39,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-23,47.1,35.8,42.3,42.8,30.8,36.9,29.2,60.4,0,0,0,,0,0,20.8,13.3,259.8,1017.7,86.5,9.9,88.5,7.6,3,10,2023-04-23T06:42:07,2023-04-23T20:17:40,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-24,47.2,36.9,42.3,43.1,32.3,37.5,28.8,59.7,0,0,0,,0,0,23.9,13.5,286.5,1021.8,78.6,9.9,105.3,9,4,10,2023-04-24T06:40:44,2023-04-24T20:18:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-04-25,56.7,29.3,44.1,56.7,26.2,43.6,29.1,60.6,0,0,0,,0,0,23,9.8,219.2,1022.1,57,9.9,166.5,14.3,10,10,2023-04-25T06:39:22,2023-04-25T20:19:41,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-04-26,59,39.2,48.5,59,34.4,46.6,35.4,63.5,0,0,0,,0,0,16.1,9.7,354.5,1021.3,62.6,8.8,258.3,22.1,10,10,2023-04-26T06:38:01,2023-04-26T20:20:42,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-27,66.8,37.4,53.1,66.8,34.1,52,32,46.4,0,0,0,,0,0,16.1,11.4,77.5,1017.8,72.5,9.9,216.3,18.7,8,10,2023-04-27T06:36:42,2023-04-27T20:21:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-28,64.2,52.2,58,64.2,52.2,58,52.6,84.4,0.423,100,58.33,rain,0,0,24.2,16.6,124.9,1006.5,99.1,8.3,65.6,5.6,3,10,2023-04-28T06:35:23,2023-04-28T20:22:44,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-04-29,65.8,52.2,56.6,65.8,52.2,56.6,50.1,80.1,0.019,100,8.33,rain,0,0,29.8,14.8,214.4,1005.5,91.2,9.6,112.4,9.7,6,10,2023-04-29T06:34:05,2023-04-29T20:23:44,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KCMH,C7241,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-04-30,57.7,45,51,57.7,39.2,49,43.3,76.7,0.051,100,16.67,rain,0,0,36.2,18.6,274.5,997.9,86.9,9.5,145.8,12.5,6,10,2023-04-30T06:32:49,2023-04-30T20:24:45,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-05-01,45.9,39.5,42.4,38.7,31.3,34.8,38.5,86.1,0.316,100,50,rain,0,0,32.8,21.4,249.9,995.6,100,9.2,50.6,4.3,2,10,2023-05-01T06:31:33,2023-05-01T20:25:45,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-02,46,38.2,42.8,38.6,31.4,36,39.4,87.9,0.266,100,75,rain,0,0,35,23.1,277.5,999.9,99.6,9.1,57.7,4.9,2,10,2023-05-02T06:30:19,2023-05-02T20:26:45,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-03,53.2,39,45.5,53.2,30.6,40.5,39.4,80,0.022,100,12.5,rain,0,0,30.5,21,301.7,1006.8,99.5,9.5,64,5.5,2,10,2023-05-03T06:29:06,2023-05-03T20:27:45,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-05-04,62.2,38.7,52.1,62.2,38.7,51.5,41.2,68.9,0,0,0,rain,0,0,11.4,8.9,303.4,1015.7,69.8,9.8,175.1,15,7,10,2023-05-04T06:27:55,2023-05-04T20:28:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-05,70.2,39.5,56.2,70.2,39.5,56.2,42.1,63.7,0,0,0,,0,0,19.7,11.2,103.7,1021.2,28,9.9,256.5,22.1,9,10,2023-05-05T06:26:44,2023-05-05T20:29:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-06,75.9,47.7,63.4,75.9,47,63.3,43.8,51.1,0,0,0,,0,0,17.2,12.1,106.9,1021.7,53.9,9.9,178.5,15.4,8,10,2023-05-06T06:25:35,2023-05-06T20:30:45,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-07,77.1,60.1,66.8,77.1,60.1,66.8,58,74.8,0.237,100,25,rain,0,0,19.5,13.6,208.5,1014.3,91.1,9.2,128.4,11.1,8,60,2023-05-07T06:24:27,2023-05-07T20:31:44,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-05-08,74.7,61.2,67.2,74.7,61.2,67.2,61.2,82.2,0,0,0,rain,0,0,10.3,9.7,297.7,1012.4,87,9.5,108.1,9.3,5,10,2023-05-08T06:23:21,2023-05-08T20:32:43,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-09,71.1,54.1,62.3,71.1,54.1,62.3,49.4,66.7,0.123,100,12.5,rain,0,0,25.3,16.1,7.2,1016.3,55.1,9.6,245.7,21.2,9,10,2023-05-09T06:22:16,2023-05-09T20:33:42,0.64,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-10,75.6,44,60.7,75.6,40.9,60.4,41.3,52.2,0,0,0,,0,0,17.2,10.4,48.9,1021.8,20.1,9.9,255.9,22.1,10,10,2023-05-10T06:21:12,2023-05-10T20:34:41,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-11,81,52.1,66.9,79.9,52.1,66.7,45.6,49.3,0,0,0,,0,0,8.1,9.5,92.7,1020.1,67.7,9.8,265.8,22.9,10,10,2023-05-11T06:20:10,2023-05-11T20:35:39,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-05-12,77.2,58.6,67.7,77.2,58.6,67.7,57.5,71.1,1.292,100,29.17,rain,0,0,24.2,9.8,93.9,1018.3,82.4,8.9,92,8,5,10,2023-05-12T06:19:09,2023-05-12T20:36:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,C7241,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-13,75.4,64.6,68.2,75.4,64.6,68.2,64.1,87.7,0.927,100,20.83,rain,0,0,17.2,11.5,62.2,1018.4,95.8,8.1,124,10.8,6,10,2023-05-13T06:18:10,2023-05-13T20:37:34,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-14,76.7,60.2,67.9,76.7,60.2,67.9,52.2,59.9,0,0,0,,0,0,23,15.2,20.2,1023.5,82.4,9.9,182.7,15.7,8,10,2023-05-14T06:17:12,2023-05-14T20:38:31,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-15,75.8,55.8,64,75.8,55.8,64,41.1,43.9,0,0,0,,0,0,25.3,7.9,10.2,1023.5,82.5,9.8,197.5,17.1,10,10,2023-05-15T06:16:16,2023-05-15T20:39:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-16,66.1,54,61.1,66.1,54,61.1,53.7,77.3,0.035,100,12.5,rain,0,0,9.2,10.2,224.7,1011.7,85.6,9.6,87.9,7.6,3,10,2023-05-16T06:15:22,2023-05-16T20:40:24,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-17,66.9,49.9,58.4,66.9,46.5,58.2,42.8,60.2,0,0,0,,0,0,21.4,14.8,15.5,1012.8,5,9.9,249.8,21.6,10,10,2023-05-17T06:14:29,2023-05-17T20:41:19,0.93,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-18,74,41.5,58.3,74,38.7,57.2,38.5,49.1,0,0,0,,0,0,13.9,8.8,53.7,1018.6,4,9.9,236.4,20.4,9,10,2023-05-18T06:13:38,2023-05-18T20:42:14,0.96,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-19,79.2,61.7,70.5,79.2,61.7,70.5,57.4,64.2,0,0,0,rain,0,0,22.1,14.7,188.1,1016.5,72.9,9.9,189.4,16.2,8,10,2023-05-19T06:12:48,2023-05-19T20:43:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-20,69.3,55.8,63.3,69.3,55.8,63.3,54.7,75.2,0.211,100,25,rain,0,0,25.9,17.3,317.1,1015.9,69.6,8.2,217.8,18.7,10,10,2023-05-20T06:12:00,2023-05-20T20:44:03,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-21,75.5,45.9,61.7,75.5,45.9,61.7,47.8,65,0,0,0,rain,0,0,10.3,7.1,332.4,1020.3,19.8,9.7,240.5,20.6,10,10,2023-05-21T06:11:14,2023-05-21T20:44:56,0.06,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-22,79.7,50.8,65.5,79.7,50.8,65.5,50.8,63.3,0,0,0,,0,0,18.3,9.2,84.2,1020.1,55.6,9.8,231.8,20,9,10,2023-05-22T06:10:29,2023-05-22T20:45:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-23,80,57.4,68.8,80.2,57.4,68.8,52.5,57.9,0,0,0,,0,0,18.3,11.2,130.5,1020.3,77.9,9.8,232,20.1,9,10,2023-05-23T06:09:47,2023-05-23T20:46:40,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-24,81.7,55.5,67.4,81.4,55.5,67.4,53.2,62.9,0,0,0,,0,0,24.3,17.2,15.5,1018.6,56.2,9.7,181,15.6,7,10,2023-05-24T06:09:06,2023-05-24T20:47:31,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-25,70,47,57.9,70,42.7,57.3,40.5,55.5,0,0,0,,0,0,25.7,15.8,31.7,1021.6,43.7,9.9,244.4,21.2,10,10,2023-05-25T06:08:27,2023-05-25T20:48:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-05-26,75.8,47.3,61.6,75.8,44.6,60.8,40.2,48.2,0,0,0,,0,0,21.5,15.4,51.2,1023.7,6.2,9.9,251.8,21.5,10,10,2023-05-26T06:07:49,2023-05-26T20:49:11,0.23,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-27,75.6,52.9,65.2,75.6,52.9,65.2,43,46.1,0,0,0,,0,0,20.8,13.2,78.2,1023.6,55,9.9,183.8,16.1,8,10,2023-05-27T06:07:14,2023-05-27T20:49:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,C7241,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-28,76.8,58.6,67.6,76.8,58.6,67.6,47.5,49.9,0,0,0,,0,0,21.9,12.5,61.5,1018.5,79,9.9,180.4,15.6,6,10,2023-05-28T06:06:40,2023-05-28T20:50:46,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-29,85.8,61.4,73.2,83.9,61.4,72.7,51.3,48.1,0,0,0,,0,0,24.6,12.3,51.9,1014.1,49.1,9.8,253.2,21.8,10,10,2023-05-29T06:06:08,2023-05-29T20:51:33,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-05-30,85.8,61.9,74.2,86,61.9,74.3,60.7,65.1,0,0,0,,0,0,16.1,10.9,115.1,1015.9,27.4,9.9,209,18,10,30,2023-05-30T06:05:38,2023-05-30T20:52:18,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-05-31,84.7,64.7,75.1,84.6,64.7,75.1,60.3,62.4,0,0,0,,0,0,9.2,11.1,121.1,1017.8,16.6,9.8,253.3,21.8,10,10,2023-05-31T06:05:10,2023-05-31T20:53:03,0.39,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-01,88.7,59.9,75.6,85,59.9,74.4,48.9,46.3,0,0,0,,0,0,20.8,10,67.3,1017.8,13.9,9.6,248.5,21.3,10,10,2023-06-01T06:04:44,2023-06-01T20:53:46,0.42,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-02,91.9,62,77.8,89.1,62,76.6,51.8,44,0,0,0,,0,0,21.9,13.5,25.3,1015.3,19.3,9.7,245.2,20.9,9,10,2023-06-02T06:04:20,2023-06-02T20:54:28,0.45,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-03,92.8,67.1,78.8,91.1,67.1,78.3,56,47.1,0.018,100,4.17,rain,0,0,36.7,13.5,15.7,1012.9,52.8,9.7,212.3,18.1,10,30,2023-06-03T06:03:58,2023-06-03T20:55:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-04,86.9,59,73.4,84.3,59,72.9,51.7,48.9,0,0,0,,0,0,21.8,13.4,35.3,1013.7,15,9.8,252.7,21.9,10,10,2023-06-04T06:03:37,2023-06-04T20:55:49,0.52,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-05,78,56.9,66.9,78,56.9,66.9,43.1,44.3,0,0,0,,0,0,17.2,11.3,35.3,1015.3,51.8,8.4,200.3,17.4,8,10,2023-06-05T06:03:19,2023-06-05T20:56:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-06,81,52.7,67.6,80.8,52.7,67.5,50.1,57.8,0,0,0,,0,0,18.3,12.7,339.5,1011.8,67.1,6.5,139,11.8,4,10,2023-06-06T06:03:02,2023-06-06T20:57:05,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-07,74.9,50.9,64.4,74.9,50.9,64.4,40,44.5,0,0,0,,0,0,20.8,14,1.9,1008.9,35.2,7,217.4,18.8,8,10,2023-06-07T06:02:48,2023-06-07T20:57:41,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-08,74.6,46.6,62.6,74.6,46.6,62.5,39.6,46,0,0,0,,0,0,31.1,17.1,357.4,1009.7,32,8.4,202.9,17.3,9,10,2023-06-08T06:02:35,2023-06-08T20:58:15,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-09,77,52,66.9,77,52,66.9,45.7,49.3,0,0,0,,0,0,17.2,11.9,343.5,1010.6,53.7,8.7,227.8,19.7,9,10,2023-06-09T06:02:24,2023-06-09T20:58:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-10,84.8,52.6,70.5,82.1,52.6,69.8,45.6,46.1,0,0,0,,0,0,16.1,10,240.7,1010.4,24,9.3,311.5,26.8,9,10,2023-06-10T06:02:16,2023-06-10T20:59:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,72428014821"
43068,2023-06-11,75.7,58.8,66.8,75.7,58.8,66.8,57.9,74.9,0.322,100,25,rain,0,0,21.9,13.6,148,1006.5,82,7.9,66.1,5.5,3,10,2023-06-11T06:02:09,2023-06-11T20:59:50,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-12,70,56.3,62.6,70,56.3,62.6,55.2,78.9,0.278,100,16.67,rain,0,0,26.4,16.7,298,1005.7,90.8,8.6,92.4,7.8,4,10,2023-06-12T06:02:04,2023-06-12T21:00:18,0.8,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-13,67.9,50.2,57,67.9,50.2,57,51.4,82.9,1.035,100,41.67,rain,0,0,30.5,20.2,220.8,1006.7,74,7.8,46.8,3.9,3,10,2023-06-13T06:02:01,2023-06-13T21:00:45,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-14,74,57.9,64.9,74,57.9,64.9,55.2,73.7,0.516,100,37.5,rain,0,0,27.7,18.7,274.5,1003.3,77.9,9.1,196.3,16.9,9,10,2023-06-14T06:02:00,2023-06-14T21:01:10,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-15,78.9,53.1,66.6,78.9,53.1,66.6,56.8,73.2,0.011,100,8.33,rain,0,0,40.5,24.2,229.9,1006.3,56.9,9.1,194.1,16.8,8,30,2023-06-15T06:02:00,2023-06-15T21:01:34,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-16,71.7,56.9,63.7,71.7,56.9,63.7,57.5,80.9,0.244,100,8.33,rain,0,0,49.9,15.1,326.9,1008.6,87.8,7.2,90.8,7.9,5,10,2023-06-16T06:02:03,2023-06-16T21:01:56,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-17,77.8,53,66.1,77.8,53,66.1,54.3,69.6,0,0,0,,0,0,17.2,12.3,335.2,1013.6,28.4,5.8,239,20.7,9,10,2023-06-17T06:02:08,2023-06-17T21:02:16,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-18,82.1,56.2,70.6,81.3,56.2,70.5,56,64,0,0,0,,0,0,8.1,8.2,133.6,1012.1,13.7,6.9,239.3,20.6,9,10,2023-06-18T06:02:14,2023-06-18T21:02:35,0,Clear,Clear conditions throughout the day.,clear-day,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-19,76.9,65.1,70.7,76.9,65.1,70.7,60.9,71.2,0.017,100,8.33,rain,0,0,29.8,9.2,75.2,1011,87.2,7.6,84.7,7.4,3,10,2023-06-19T06:02:22,2023-06-19T21:02:52,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
43068,2023-06-20,71.3,66.8,69.1,71.3,66.8,69.1,65.3,88.1,0.104,100,37.5,rain,0,0,32.2,18.4,91.6,1015.1,93.4,8.6,90.8,7.7,4,10,2023-06-20T06:02:32,2023-06-20T21:03:07,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KCMH,KOSU,KLHQ,0891W,72428804804,72429453844,E2973,72428014821"
43068,2023-06-21,82.7,66,73.3,82.8,66,73.3,60.4,66.4,0,0,0,,0,0,25.3,16.9,86.3,1017.7,72,9.2,217.8,18.8,9,10,2023-06-21T06:02:44,2023-06-21T21:03:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KCMH,KOSU,KLHQ,72428804804,72429453844,E2973,72428014821"
