DATE,station,name,prcp,snow,snwd,tmax,tmin,target
2021-05-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,73,40,75.0
2021-05-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,75,56,67.0
2021-05-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,67,53,80.0
2021-05-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,52,84.0
2021-05-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,84,55,87.0
2021-05-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,61,88.0
2021-05-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,62,87.0
2021-05-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,59,89.0
2021-05-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,60,86.0
2021-05-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,69,91.0
2021-05-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,91,68,85.0
2021-05-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,85,65,80.0
2021-05-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,57,68.0
2021-05-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.25,0.0,0.0,68,48,54.0
2021-05-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,54,47,69.0
2021-05-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,69,47,75.0
2021-05-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,75,42,77.0
2021-06-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,54,68.0
2021-06-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,68,62,71.0
2021-06-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.34,0.0,0.0,71,63,85.0
2021-06-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,85,58,88.0
2021-06-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,61,89.0
2021-06-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.11,0.0,0.0,89,63,82.0
2021-06-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.6,0.0,0.0,82,69,86.0
2021-06-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,86,69,76.0
2021-06-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.24,0.0,0.0,76,69,84.0
2021-06-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.0,0.0,84,67,86.0
2021-06-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,69,91.0
2021-06-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,91,67,91.0
2021-06-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,91,69,91.0
2021-06-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,91,60,81.0
2021-06-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,81,59,77.0
2021-06-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,52,84.0
2021-06-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,84,51,83.0
2021-06-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.12,0.0,0.0,83,66,83.0
2021-06-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.0,0.0,83,67,90.0
2021-06-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,90,73,87.0
2021-06-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,62,71.0
2021-06-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,71,56,79.0
2021-06-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,79,50,87.0
2021-06-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,56,82.0
2021-06-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,82,71,89.0
2021-06-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,73,93.0
2021-06-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,93,73,93.0
2021-06-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,93,71,96.0
2021-06-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.49,0.0,0.0,96,71,89.0
2021-06-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.39,0.0,0.0,89,72,79.0
2021-07-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.26,0.0,0.0,79,66,77.0
2021-07-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,60,81.0
2021-07-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,81,56,88.0
2021-07-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,65,92.0
2021-07-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,92,68,92.0
2021-07-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,92,71,92.0
2021-07-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.27,0.0,0.0,92,71,86.0
2021-07-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.16,0.0,0.0,86,71,77.0
2021-07-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,65,75.0
2021-07-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,75,61,80.0
2021-07-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.11,0.0,0.0,80,68,85.0
2021-07-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,85,72,82.0
2021-07-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,82,72,86.0
2021-07-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,70,89.0
2021-07-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,68,87.0
2021-07-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.54,0.0,0.0,87,71,80.0
2021-07-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.5,0.0,0.0,80,65,84.0
2021-07-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,84,60,85.0
2021-07-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,85,63,87.0
2021-07-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,65,79.0
2021-07-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,79,62,80.0
2021-07-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,57,81.0
2021-07-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,81,64,86.0
2021-07-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,68,89.0
2021-07-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.14,0.0,0.0,89,72,90.0
2021-07-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,90,69,91.0
2021-07-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,91,63,89.0
2021-07-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,66,88.0
2021-07-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.56,0.0,0.0,88,70,81.0
2021-07-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,81,66,78.0
2021-07-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,78,63,81.0
2021-08-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,81,61,80.0
2021-08-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,58,83.0
2021-08-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,83,59,85.0
2021-08-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,85,61,87.0
2021-08-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,61,87.0
2021-08-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,87,64,87.0
2021-08-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.8,0.0,0.0,87,66,89.0
2021-08-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,63,87.0
2021-08-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.16,0.0,0.0,87,71,86.0
2021-08-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,86,70,90.0
2021-08-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.16,0.0,0.0,90,72,92.0
2021-08-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,92,72,89.0
2021-08-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.32,0.0,0.0,89,71,83.0
2021-08-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,83,66,77.0
2021-08-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,64,80.0
2021-08-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.55,0.0,0.0,80,67,80.0
2021-08-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.43,0.0,0.0,80,69,87.0
2021-08-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.0,0.0,87,70,86.0
2021-08-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,86,70,88.0
2021-08-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,65,88.0
2021-08-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,67,90.0
2021-08-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,90,68,91.0
2021-08-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,91,71,92.0
2021-08-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,92,69,86.0
2021-08-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.63,0.0,0.0,86,71,87.0
2021-08-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.56,0.0,0.0,87,70,91.0
2021-08-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,91,68,89.0
2021-08-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,71,90.0
2021-08-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,90,72,83.0
2021-08-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.11,0.0,0.0,83,70,79.0
2021-08-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.07,0.0,0.0,79,69,80.0
2021-09-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.24,0.0,0.0,80,62,78.0
2021-09-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,78,57,79.0
2021-09-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,79,54,80.0
2021-09-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.31,0.0,0.0,80,62,79.0
2021-09-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.0,0.0,79,61,82.0
2021-09-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,82,56,84.0
2021-09-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,84,64,82.0
2021-09-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.03,0.0,0.0,82,59,75.0
2021-09-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,75,56,78.0
2021-09-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,78,52,80.0
2021-09-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,54,86.0
2021-09-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,66,86.0
2021-09-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,68,89.0
2021-09-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,89,68,77.0
2021-09-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.13,0.0,0.0,77,64,83.0
2021-09-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,83,59,88.0
2021-09-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,63,90.0
2021-09-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,90,65,88.0
2021-09-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,88,65,81.0
2021-09-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,81,70,73.0
2021-09-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.24,0.0,0.0,73,67,68.0
2021-09-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.88,0.0,0.0,68,51,62.0
2021-09-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,62,50,73.0
2021-09-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,73,48,69.0
2021-09-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,69,49,76.0
2021-09-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,46,85.0
2021-09-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,85,56,78.0
2021-09-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,78,58,77.0
2021-09-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,50,76.0
2021-09-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,50,77.0
2021-10-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,48,81.0
2021-10-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,81,48,72.0
2021-10-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.44,0.0,0.0,72,65,77.0
2021-10-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,77,63,80.0
2021-10-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,60,82.0
2021-10-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,82,65,75.0
2021-10-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,75,68,77.0
2021-10-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,77,64,79.0
2021-10-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,79,63,82.0
2021-10-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,82,64,84.0
2021-10-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,84,64,80.0
2021-10-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,80,60,76.0
2021-10-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,76,57,86.0
2021-10-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,86,65,78.0
2021-10-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,78,64,64.0
2021-10-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.52,0.0,0.0,64,52,65.0
2021-10-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,65,46,69.0
2021-10-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,69,40,72.0
2021-10-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,72,43,73.0
2021-10-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,73,45,68.0
2021-10-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.17,0.0,0.0,68,53,53.0
2021-10-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.0,0.0,53,49,59.0
2021-10-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.19,0.0,0.0,59,44,64.0
2021-10-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.82,0.0,0.0,64,50,64.0
2021-10-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.26,0.0,0.0,64,48,55.0
2021-10-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,55,39,51.0
2021-10-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,38,67.0
2021-10-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.4,0.0,0.0,67,49,60.0
2021-10-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.54,0.0,0.0,60,55,59.0
2021-10-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,59,52,60.0
2021-10-31,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,60,49,53.0
2021-11-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,53,38,50.0
2021-11-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,50,36,50.0
2021-11-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,50,29,50.0
2021-11-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,50,30,51.0
2021-11-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,27,56.0
2021-11-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,56,28,62.0
2021-11-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,62,29,69.0
2021-11-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,69,35,65.0
2021-11-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,65,40,64.0
2021-11-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,64,42,69.0
2021-11-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.66,0.0,0.0,69,47,55.0
2021-11-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,55,37,41.0
2021-11-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,41,34,37.0
2021-11-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.26,0.4,0.0,37,33,44.0
2021-11-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,44,32,53.0
2021-11-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,53,36,67.0
2021-11-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,67,48,63.0
2021-11-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.38,0.0,0.0,63,33,40.0
2021-11-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,40,27,49.0
2021-11-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,49,30,45.0
2021-11-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.28,0.0,0.0,45,34,43.0
2021-11-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,43,26,40.0
2021-11-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,40,22,50.0
2021-11-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,50,27,50.0
2021-11-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.2,0.0,0.0,50,38,38.0
2021-11-26,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.09,0.2,0.0,38,28,39.0
2021-11-27,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,39,26,41.0
2021-11-28,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,41,31,41.0
2021-11-29,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,41,24,52.0
2021-11-30,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,52,33,48.0
2021-12-01,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.08,0.0,0.0,48,27,59.0
2021-12-02,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,38,51.0
2021-12-03,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,36,51.0
2021-12-04,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,51,32,58.0
2021-12-05,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.04,0.0,0.0,58,28,58.0
2021-12-06,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1.44,0.0,0.0,58,26,27.0
2021-12-07,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.3,0.0,27,20,35.0
2021-12-08,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.02,0.2,0.0,35,24,45.0
2021-12-09,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,45,22,57.0
2021-12-10,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.07,0.0,0.0,57,42,65.0
2021-12-11,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.55,0.0,0.0,65,34,47.0
2021-12-12,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,47,29,50.0
2021-12-13,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,50,28,55.0
2021-12-14,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,55,28,60.0
2021-12-15,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.01,0.0,0.0,60,46,61.0
2021-12-16,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.06,0.0,0.0,61,40,45.0
2021-12-17,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.08,0.0,0.0,45,30,51.0
2021-12-18,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.48,0.0,0.0,51,34,37.0
2021-12-19,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,37,32,40.0
2021-12-20,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,40,26,43.0
2021-12-21,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,43,24,36.0
2021-12-22,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,36,23,46.0
2021-12-23,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,46,20,59.0
2021-12-24,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.0,0.0,0.0,59,45,62.0
2021-12-25,USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",0.82,0.0,0.0,62,49,52.0
